Model,Scenario,Region,Variable,Unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2060,2070,2080,2090,2100
IMAGE 3.4,SSP1,BRA,Emissions|CO2,Mt CO2/yr,2199.86908,2039.122538,973.0750123,513.6670126,1356.377747,1022.31429,889.332779,711.2684327,595.8846945,644.7631582,1236.878855,890.8947602,622.3004609,332.2416764,294.2277883
IMAGE 3.4,SSP1,CAN,Emissions|CO2,Mt CO2/yr,694.2440797,658.2110342,673.4995728,640.1658936,672.9862417,627.4561514,535.8895773,424.9124019,334.5149918,279.0168228,245.6425807,236.6760712,245.9912822,248.9903666,241.176768
IMAGE 3.4,SSP1,CEU,Emissions|CO2,Mt CO2/yr,819.0035096,759.1902823,710.2428895,706.4951529,790.8402355,746.6609193,675.1979574,608.9046174,577.9469758,537.9667359,328.4712804,152.0165558,161.4152845,181.708046,104.8036347
IMAGE 3.4,SSP1,CHN,Emissions|CO2,Mt CO2/yr,6729.444255,9428.964926,10735.4423,11400.05518,12361.64925,11406.38053,9874.506104,7966.284506,6006.01119,4532.348226,3048.292196,2275.127503,1536.722402,1172.73054,942.5874533
IMAGE 3.4,SSP1,EAF,Emissions|CO2,Mt CO2/yr,346.9840699,671.7597301,129.9897563,214.2268016,347.8867213,348.3384807,400.5741578,473.1165975,509.4924978,469.3406627,368.198967,354.1738943,375.84581,409.0709203,478.9939169
IMAGE 3.4,SSP1,INDIA,Emissions|CO2,Mt CO2/yr,1271.544678,1766.739716,2304.684408,2226.421306,3138.992737,3595.550924,3697.939637,3527.29775,3347.851746,3113.798503,3013.383667,3205.542155,3378.424235,3318.785401,2889.490214
IMAGE 3.4,SSP1,INDO,Emissions|CO2,Mt CO2/yr,1191.713216,1394.196065,1369.534129,1519.767649,1658.511393,1561.98053,1459.858805,1452.265086,1431.945903,1337.316518,1194.012268,1077.017649,1018.736359,986.1789145,907.9220226
IMAGE 3.4,SSP1,JAP,Emissions|CO2,Mt CO2/yr,1231.902873,1135.648397,1146.418895,921.4795584,933.8805746,829.2771811,685.1225078,557.5940552,478.4585419,416.3683345,346.4326376,336.7947973,403.6406047,347.8499909,210.6685918
IMAGE 3.4,SSP1,KOR,Emissions|CO2,Mt CO2/yr,573.602712,669.8134919,714.4059907,680.4963176,673.4177755,630.5764771,561.6068217,469.185936,396.6805344,325.69767,234.2626737,180.7258632,162.1403682,147.4770724,136.0793457
IMAGE 3.4,SSP1,ME,Emissions|CO2,Mt CO2/yr,1357.809591,1775.274272,2115.855774,2231.242534,2433.35142,2381.079712,2381.777507,2276.042155,2152.720276,1931.72461,1574.091899,1277.432516,1043.48938,815.1949565,692.7139893
IMAGE 3.4,SSP1,MEX,Emissions|CO2,Mt CO2/yr,488.5429942,500.6569367,489.9352265,404.4586335,546.5082296,550.4645437,544.2411245,528.7069143,480.9819489,408.0420761,286.7897187,162.7539037,94.47727331,49.3929348,11.34253224
IMAGE 3.4,SSP1,NAF,Emissions|CO2,Mt CO2/yr,391.4511312,466.2130077,541.6938833,517.2192638,619.4910431,691.8204295,752.9566244,802.032364,844.1561178,858.5947368,778.5488231,624.7545472,559.9230958,514.8579407,440.1994578
IMAGE 3.4,SSP1,OCE,Emissions|CO2,Mt CO2/yr,310.9685084,307.599378,317.078715,266.3755341,362.7486496,325.5930456,265.35967,218.59655,168.2943128,98.39940263,29.76620293,23.68786272,49.78215027,85.7653103,126.1564318
IMAGE 3.4,SSP1,RCAM,Emissions|CO2,Mt CO2/yr,265.3448715,276.2593537,256.1120173,192.3657227,230.4354058,234.818456,232.0946821,233.5009995,208.0657654,157.4546623,121.1813164,117.7119115,108.9024925,95.55685616,100.5029272
IMAGE 3.4,SSP1,RSAF,Emissions|CO2,Mt CO2/yr,207.9434471,221.2926852,320.3408153,274.6876374,363.6531194,325.3794887,303.5840378,588.0039012,879.1577454,766.342509,360.5561804,402.9860866,688.2982229,596.1380311,538.1970215
IMAGE 3.4,SSP1,RSAM,Emissions|CO2,Mt CO2/yr,738.5601909,1151.213827,1194.156728,933.195984,841.4273784,788.9115652,742.0431214,706.5736492,662.9758657,619.9233602,577.9873149,509.0059103,429.6332296,338.0463461,232.0350266
IMAGE 3.4,SSP1,RSAS,Emissions|CO2,Mt CO2/yr,231.5713361,240.8337174,289.2458751,343.4198176,455.3732453,571.5831248,681.7990876,824.1863913,848.7453258,808.4028168,731.3067526,710.0320181,778.4399466,984.5685934,1188.192464
IMAGE 3.4,SSP1,RUS,Emissions|CO2,Mt CO2/yr,1861.822622,1979.169047,1988.971293,2059.584615,2014.134196,1735.432282,1527.463644,1323.363088,1180.382111,987.8059083,728.0610454,533.8578492,473.7490998,386.0570984,344.483546
IMAGE 3.4,SSP1,SAF,Emissions|CO2,Mt CO2/yr,445.2763443,459.7244746,468.0225068,415.4861323,420.0507787,394.5439581,380.9523774,368.7782898,349.0927836,296.3985494,209.1440964,169.90006,154.2052206,134.7251028,112.1548996
IMAGE 3.4,SSP1,SEAS,Emissions|CO2,Mt CO2/yr,1122.907827,1353.642741,1459.690511,1713.746826,1659.794749,1811.23173,1845.058655,1770.163229,1601.117788,1328.905609,979.1840719,796.9562328,678.0528056,600.0444947,433.3387528
IMAGE 3.4,SSP1,STAN,Emissions|CO2,Mt CO2/yr,351.3413697,394.6814804,382.0937907,387.9633891,450.624527,526.6352946,449.0474956,370.1129787,329.3376491,327.9609426,318.5824534,235.7334722,210.7310728,186.5536957,191.2194837
IMAGE 3.4,SSP1,TUR,Emissions|CO2,Mt CO2/yr,226.9988569,290.4979274,355.0021617,372.2157898,465.2064871,501.0631816,490.4650625,430.3977433,396.0494868,349.0056992,258.3392029,211.4857114,186.6958199,157.3617452,135.9445229
IMAGE 3.4,SSP1,UKR,Emissions|CO2,Mt CO2/yr,461.474556,401.4853414,345.1720531,315.4997254,242.7900264,266.870402,319.2764715,315.1706899,295.4895478,267.7410507,184.1419068,152.8593699,129.061718,126.1460254,120.4791158
IMAGE 3.4,SSP1,USA,Emissions|CO2,Mt CO2/yr,5882.587484,5563.928549,5221.271119,4626.112305,4817.105266,4519.305868,4001.121542,3528.853801,2717.989177,1950.062419,1128.568848,839.9508312,777.0231527,667.1653748,783.844218
IMAGE 3.4,SSP1,WAF,Emissions|CO2,Mt CO2/yr,691.4695181,644.7298127,744.734487,947.465973,744.4275513,681.4914246,561.3758088,879.4621074,1349.959178,1245.102783,814.4498851,739.9971263,725.5629273,789.5323182,870.0809327
IMAGE 3.4,SSP1,WEU,Emissions|CO2,Mt CO2/yr,3797.720459,3442.060506,3037.791484,2430.643494,2632.235413,2463.192546,2044.952413,2015.701213,1975.67336,2041.41331,1645.969554,1218.209717,1350.167531,1277.499319,1104.873372
IMAGE 3.4,SSP1,World,Emissions|CO2,Mt CO2/yr,33892.09929,37992.90072,38284.47233,37254.46843,41233.90463,39537.96029,36303.59864,33370.47657,30118.97754,26099.8973,20742.24561,17436.28727,16343.41113,14949.64185,13631.70972
IMAGE 3.4,SSP2,BRA,Emissions|CO2,Mt CO2/yr,2199.820069,2039.177145,973.0981751,513.7751618,1536.713898,1377.860331,1288.750865,1333.016622,1471.646678,1621.670949,1927.54657,2035.796489,1787.579559,1478.234212,1008.215281
IMAGE 3.4,SSP2,CAN,Emissions|CO2,Mt CO2/yr,694.2440797,658.2106426,673.5076295,639.9569245,662.5102031,623.8749187,533.6276195,432.8921687,383.337171,372.2007676,395.9768931,409.1886368,423.1058401,430.680425,431.7749253
IMAGE 3.4,SSP2,CEU,Emissions|CO2,Mt CO2/yr,819.0097759,759.2115428,710.2479808,706.5637462,782.4109193,651.5446676,530.8482463,318.8966344,260.8100459,227.4724083,208.6691183,194.9611079,174.2112859,165.5046031,147.6248055
IMAGE 3.4,SSP2,CHN,Emissions|CO2,Mt CO2/yr,6729.455445,9428.964926,10735.44678,11400.01131,12362.33496,11852.86703,11348.20174,10608.89486,9258.205323,7967.252198,5607.081259,4331.704753,3702.376384,3496.594564,3114.982829
IMAGE 3.4,SSP2,EAF,Emissions|CO2,Mt CO2/yr,346.9840139,671.7582754,129.9893087,214.2267596,325.780922,386.1663666,523.5222423,696.3032787,814.786138,850.0543061,926.7969412,1157.182455,1318.292776,1485.321147,1721.920176
IMAGE 3.4,SSP2,INDIA,Emissions|CO2,Mt CO2/yr,1271.543895,1770.555206,2304.101868,2231.645813,3164.076193,3705.236267,4008.367147,4486.643352,4775.858846,5061.041545,5769.235922,6595.05009,7217.932252,7306.199911,7214.104452
IMAGE 3.4,SSP2,INDO,Emissions|CO2,Mt CO2/yr,1191.687592,1394.141124,1368.788666,1519.781972,1729.152354,1555.68751,1341.095754,1176.048869,1077.251628,1046.032145,1115.005829,1181.917348,1175.190165,1138.156474,1023.010295
IMAGE 3.4,SSP2,JAP,Emissions|CO2,Mt CO2/yr,1231.744426,1135.651418,1146.483795,921.5022736,934.5581717,776.5974376,653.7149811,556.0602723,509.6556448,471.1296285,358.6080679,276.8165767,293.8141861,317.338206,272.522611
IMAGE 3.4,SSP2,KOR,Emissions|CO2,Mt CO2/yr,573.602712,669.8134919,714.4210409,680.489324,674.2006124,588.3999075,451.6288376,354.2854284,288.9386597,237.2153066,168.0603485,136.5391897,133.6182798,134.0157827,131.2477811
IMAGE 3.4,SSP2,ME,Emissions|CO2,Mt CO2/yr,1357.807017,1775.255137,2115.85376,2231.538168,2433.904643,2416.707967,2564.195292,2691.881409,2805.550314,2891.572856,3074.460836,3128.290833,3011.048808,2775.689046,2534.467855
IMAGE 3.4,SSP2,MEX,Emissions|CO2,Mt CO2/yr,488.5429942,500.6466421,489.959788,404.482104,473.7941946,521.0194245,548.941447,561.6845907,574.6535442,564.8162741,542.1705679,494.8690796,467.4086914,450.5772222,434.3742269
IMAGE 3.4,SSP2,NAF,Emissions|CO2,Mt CO2/yr,391.4507676,466.207133,541.6920929,517.227712,619.995926,729.978358,844.039912,975.9298605,1113.364288,1265.101156,1521.944285,1715.309255,1704.54715,1588.344991,1472.127838
IMAGE 3.4,SSP2,OCE,Emissions|CO2,Mt CO2/yr,310.9685084,307.599378,317.078715,266.3755341,396.1019389,383.0606995,337.1001664,316.4833069,297.4271419,273.1450424,240.8489355,207.0243607,192.8012149,196.2673887,209.698466
IMAGE 3.4,SSP2,RCAM,Emissions|CO2,Mt CO2/yr,265.3448715,276.3007838,256.1714071,192.4083697,248.8267721,263.2998835,282.7579575,321.7827022,357.0715994,367.2525915,389.1528626,417.4026897,466.8821564,509.8665162,535.3498383
IMAGE 3.4,SSP2,RSAF,Emissions|CO2,Mt CO2/yr,207.9432653,221.2881673,320.3265763,274.6850078,327.7200547,352.1622238,410.1863455,470.1187439,530.2135621,606.3299052,792.3750815,1013.483877,1230.792959,1457.118317,1746.339854
IMAGE 3.4,SSP2,RSAM,Emissions|CO2,Mt CO2/yr,738.5597993,1151.211924,1194.1574,933.1164246,928.1594646,1049.063792,1142.216126,1260.133565,1358.062256,1317.492706,1156.828522,1306.210724,1433.674052,1288.103648,1213.911947
IMAGE 3.4,SSP2,RSAS,Emissions|CO2,Mt CO2/yr,231.5713361,240.8337174,289.2445882,343.4200135,455.6566544,601.4019267,775.7739259,991.0390829,1148.967926,1358.450877,1810.443746,2198.472819,2646.719239,2976.569296,3469.354167
IMAGE 3.4,SSP2,RUS,Emissions|CO2,Mt CO2/yr,1861.822286,1979.167704,1988.971965,2059.600505,2004.340902,1893.193054,1834.032583,1758.400645,1769.750773,1706.623973,1621.358531,1500.156891,1431.315582,1346.295868,1171.720327
